,match_id,match_name,home_team,away_team,current_innings,innings_id,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,isNotOut,position
647,1298137,SCOT v WI,SCOT,WI,SCOT,1,Calum MacLeod,23,14,15,4,0,164.28,False,5
648,1298137,SCOT v WI,SCOT,WI,SCOT,1,Michael Leask,4,6,8,0,0,66.66,False,6
649,1298137,SCOT v WI,SCOT,WI,SCOT,1,Chris Greaves,16,11,19,2,0,145.45,True,7
650,1298137,SCOT v WI,SCOT,WI,WI,2,Kyle Mayers,20,13,12,3,1,153.84,False,1
651,1298137,SCOT v WI,SCOT,WI,WI,2,Evin Lewis,14,13,30,1,1,107.69,False,2
652,1298137,SCOT v WI,SCOT,WI,WI,2,Brandon King,17,15,24,3,0,113.33,False,3
653,1298137,SCOT v WI,SCOT,WI,WI,2,Nicholas Pooran,5,9,14,0,0,55.55,False,4
654,1298137,SCOT v WI,SCOT,WI,WI,2,Shamarh Brooks,4,9,24,0,0,44.44,False,5
655,1298137,SCOT v WI,SCOT,WI,WI,2,Rovman Powell,5,6,12,0,0,83.33,False,6
656,1298137,SCOT v WI,SCOT,WI,WI,2,Jason Holder,38,33,37,4,1,115.15,False,7
657,1298137,SCOT v WI,SCOT,WI,WI,2,Akeal Hosein,1,1,4,0,0,100,False,8
658,1298137,SCOT v WI,SCOT,WI,WI,2,Alzarri Joseph,0,1,4,0,0,0,False,9
659,1298137,SCOT v WI,SCOT,WI,WI,2,Odean Smith,5,8,14,0,0,62.5,False,10
660,1298137,SCOT v WI,SCOT,WI,WI,2,Obed McCoy,2,3,10,0,0,66.66,True,11
661,1298136,NED v UAE,UAE,NED,UAE,1,Chirag Suri,12,20,28,1,0,60,False,1
662,1298136,NED v UAE,UAE,NED,UAE,1,Muhammad Waseem,41,47,71,1,2,87.23,False,2
663,1298136,NED v UAE,UAE,NED,UAE,1,Kashif Daud,15,14,19,0,1,107.14,False,3
664,1298136,NED v UAE,UAE,NED,UAE,1,Vriitya Aravind,18,21,37,0,0,85.71,False,4
665,1298136,NED v UAE,UAE,NED,UAE,1,Zawar Farid,2,4,8,0,0,50,False,5
666,1298136,NED v UAE,UAE,NED,UAE,1,Basil Hameed,4,4,7,1,0,100,False,6
667,1298136,NED v UAE,UAE,NED,UAE,1,Chundangapoyil Rizwan,1,2,7,0,0,50,False,7
668,1298136,NED v UAE,UAE,NED,UAE,1,Aayan Afzal Khan,5,7,8,0,0,71.42,False,8
669,1298136,NED v UAE,UAE,NED,UAE,1,Karthik Meiyappan,0,0,4,0,0,-,True,9
670,1298136,NED v UAE,UAE,NED,UAE,1,Junaid Siddique,0,1,1,0,0,0,True,10
671,1298136,NED v UAE,UAE,NED,NED,2,Vikramjit Singh,10,7,8,2,0,142.85,False,1
672,1298136,NED v UAE,UAE,NED,NED,2,Max O'Dowd,23,18,25,3,1,127.77,False,2
673,1298136,NED v UAE,UAE,NED,NED,2,Bas de Leede,14,18,37,1,0,77.77,False,3
674,1298136,NED v UAE,UAE,NED,NED,2,Colin Ackermann,17,19,33,1,0,89.47,False,4
675,1298136,NED v UAE,UAE,NED,NED,2,Tom Cooper,8,16,22,0,0,50,False,5
676,1298136,NED v UAE,UAE,NED,NED,2,Scott Edwards,16,19,42,0,0,84.21,True,6
677,1298136,NED v UAE,UAE,NED,NED,2,Roelof van der Merwe,0,2,4,0,0,0,False,7
678,1298136,NED v UAE,UAE,NED,NED,2,Tim Pringle,15,16,26,0,0,93.75,False,8
679,1298136,NED v UAE,UAE,NED,NED,2,Logan van Beek,4,4,7,0,0,100,True,9
680,1298135,NAM v SL,NAM,SL,NAM,1,Michael van Lingen,3,6,7,0,0,50,False,1
681,1298135,NAM v SL,NAM,SL,NAM,1,Divan la Cock,9,9,15,1,0,100,False,2
682,1298135,NAM v SL,NAM,SL,NAM,1,Jan Nicol Loftie-Eaton,20,12,18,1,2,166.66,False,3
683,1298135,NAM v SL,NAM,SL,NAM,1,Stephan Baard,26,24,49,2,0,108.33,False,4
684,1298135,NAM v SL,NAM,SL,NAM,1,Gerhard Erasmus,20,24,30,0,0,83.33,False,5
685,1298135,NAM v SL,NAM,SL,NAM,1,Jan Frylinck,44,28,44,4,0,157.14,False,6
686,1298135,NAM v SL,NAM,SL,NAM,1,David Wiese,0,1,4,0,0,0,False,7
687,1298135,NAM v SL,NAM,SL,NAM,1,JJ Smit,31,16,29,2,2,193.75,True,8
688,1298135,NAM v SL,NAM,SL,SL,2,Pathum Nissanka,9,10,16,1,0,90,False,1
689,1298135,NAM v SL,NAM,SL,SL,2,Kusal Mendis,6,6,8,0,0,100,False,2
690,1298135,NAM v SL,NAM,SL,SL,2,Dhananjaya de Silva,12,11,25,1,0,109.09,False,3
691,1298135,NAM v SL,NAM,SL,SL,2,Danushka Gunathilaka,0,1,2,0,0,0,False,4
692,1298135,NAM v SL,NAM,SL,SL,2,Bhanuka Rajapaksa,20,21,39,2,0,95.23,False,5
693,1298135,NAM v SL,NAM,SL,SL,2,Dasun Shanaka,29,23,37,2,1,126.08,False,6
694,1298135,NAM v SL,NAM,SL,SL,2,Wanindu Hasaranga de Silva,4,8,9,0,0,50,False,7
695,1298135,NAM v SL,NAM,SL,SL,2,Chamika Karunaratne,5,8,15,0,0,62.5,False,8
696,1298135,NAM v SL,NAM,SL,SL,2,Pramod Madushan,0,0,4,0,0,-,False,9
697,1298135,NAM v SL,NAM,SL,SL,2,Dushmantha Chameera,8,15,20,0,0,53.33,False,10
698,1298135,NAM v SL,NAM,SL,SL,2,Maheesh Theekshana,11,11,14,0,1,100,True,11
