match_id,match_name,home_team,away_team,bowling_team,innings_id,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs
1298140,SL v UAE,SL,UAE,UAE,1,Aayan Afzal Khan,3,0,16,1,5.33,7,1,0,0,0
1298140,SL v UAE,SL,UAE,UAE,1,Aryan Lakra,3,0,24,1,8,5,3,0,0,0
1298140,SL v UAE,SL,UAE,UAE,1,Karthik Meiyappan,4,0,19,3,4.75,12,0,1,0,0
1298140,SL v UAE,SL,UAE,UAE,1,Basil Hameed,1,0,13,0,13,1,1,1,0,0
1298140,SL v UAE,SL,UAE,SL,2,Pramod Madushan,3,0,14,1,4.66,12,2,0,1,0
1298140,SL v UAE,SL,UAE,SL,2,Maheesh Theekshana,3.1,0,15,2,4.73,10,2,0,0,0
1298140,SL v UAE,SL,UAE,SL,2,Dushmantha Chameera,3.5,0,15,3,3.91,16,0,1,0,0
1298140,SL v UAE,SL,UAE,SL,2,Chamika Karunaratne,2,0,14,0,7,5,2,0,0,0
1298140,SL v UAE,SL,UAE,SL,2,Wanindu Hasaranga de Silva,4,1,8,3,2,17,0,0,0,0
1298140,SL v UAE,SL,UAE,SL,2,Dasun Shanaka,1.1,0,7,1,6,3,0,0,1,0
1298139,NAM v NED,NAM,NED,NED,1,Fred Klaassen,3,0,15,0,5,11,1,0,0,0
1298139,NAM v NED,NAM,NED,NED,1,Tim Pringle,3,0,15,1,5,8,0,0,0,0
1298139,NAM v NED,NAM,NED,NED,1,Bas de Leede,3,0,18,2,6,6,1,0,0,0
1298139,NAM v NED,NAM,NED,NED,1,Colin Ackermann,3,0,17,1,5.66,8,2,0,0,0
1298139,NAM v NED,NAM,NED,NED,1,Paul van Meekeren,4,0,18,1,4.5,11,1,0,1,0
1298139,NAM v NED,NAM,NED,NED,1,Timm van der Gugten,3,0,29,0,9.66,4,1,1,2,0
1298139,NAM v NED,NAM,NED,NED,1,Roelof van der Merwe,1,0,6,1,6,1,0,0,1,0
1298139,NAM v NED,NAM,NED,NAM,2,Bernard Scholtz,4,0,21,1,5.25,10,0,1,0,0
1298139,NAM v NED,NAM,NED,NAM,2,David Wiese,2.3,0,22,0,8.8,4,3,0,0,0
1298139,NAM v NED,NAM,NED,NAM,2,Gerhard Erasmus,3,0,13,0,4.33,8,0,0,1,0
1298139,NAM v NED,NAM,NED,NAM,2,Ben Shikongo,1,0,18,0,18,1,0,2,1,0
1298139,NAM v NED,NAM,NED,NAM,2,JJ Smit,4,0,24,2,6,9,2,0,0,0
1298139,NAM v NED,NAM,NED,NAM,2,Jan Frylinck,4,1,16,1,4,11,1,0,0,0
1298139,NAM v NED,NAM,NED,NAM,2,Jan Nicol Loftie-Eaton,1,0,8,0,8,2,1,0,0,1
1298138,IRE v ZIM,ZIM,IRE,IRE,1,Josh Little,4,0,24,3,6,11,3,0,0,0
1298138,IRE v ZIM,ZIM,IRE,IRE,1,Mark Adair,4,0,39,2,9.75,6,3,1,2,0
1298138,IRE v ZIM,ZIM,IRE,IRE,1,Barry McCarthy,4,0,24,0,6,11,2,0,2,0
1298138,IRE v ZIM,ZIM,IRE,IRE,1,Curtis Campher,3,0,29,0,9.66,6,2,2,0,0
1298138,IRE v ZIM,ZIM,IRE,IRE,1,Simi Singh,3,0,31,2,10.33,5,2,2,1,0
1298138,IRE v ZIM,ZIM,IRE,IRE,1,Gareth Delany,2,0,21,0,10.5,4,2,1,1,0
1298138,IRE v ZIM,ZIM,IRE,ZIM,2,Richard Ngarava,4,0,22,2,5.5,13,3,0,0,0
1298138,IRE v ZIM,ZIM,IRE,ZIM,2,Tendai Chatara,4,0,22,2,5.5,13,1,1,2,0
1298138,IRE v ZIM,ZIM,IRE,ZIM,2,Blessing Muzarabani,4,0,23,3,5.75,14,0,2,0,1
1298138,IRE v ZIM,ZIM,IRE,ZIM,2,Luke Jongwe,2,0,24,0,12,1,4,0,0,0
1298138,IRE v ZIM,ZIM,IRE,ZIM,2,Sean Williams,3,0,20,1,6.66,3,0,0,0,0
1298138,IRE v ZIM,ZIM,IRE,ZIM,2,Sikandar Raza,3,0,22,1,7.33,8,1,1,1,0
1298137,SCOT v WI,SCOT,WI,WI,1,Kyle Mayers,2,0,24,0,12,5,5,0,2,0
1298137,SCOT v WI,SCOT,WI,WI,1,Akeal Hosein,4,0,31,0,7.75,8,2,1,0,0
1298137,SCOT v WI,SCOT,WI,WI,1,Alzarri Joseph,4,0,28,2,7,9,3,0,2,0
1298137,SCOT v WI,SCOT,WI,WI,1,Obed McCoy,3,0,25,0,8.33,6,4,0,0,0
1298137,SCOT v WI,SCOT,WI,WI,1,Jason Holder,3,0,14,2,4.66,8,1,0,0,0
1298137,SCOT v WI,SCOT,WI,WI,1,Odean Smith,4,0,31,1,7.75,6,3,0,1,0
1298137,SCOT v WI,SCOT,WI,SCOT,2,Mark Watt,4,0,12,3,3,16,1,0,1,0
1298137,SCOT v WI,SCOT,WI,SCOT,2,Brad Wheal,4,0,32,2,8,10,4,1,0,0
1298137,SCOT v WI,SCOT,WI,SCOT,2,Josh Davey,3,0,34,1,11.33,8,4,2,1,0
1298137,SCOT v WI,SCOT,WI,SCOT,2,Safyaan Sharif,3.3,0,23,1,6.57,7,2,0,2,0
1298137,SCOT v WI,SCOT,WI,SCOT,2,Michael Leask,4,0,15,2,3.75,11,0,0,1,0
1298136,NED v UAE,UAE,NED,NED,1,Fred Klaassen,4,0,13,2,3.25,18,0,0,3,0
1298136,NED v UAE,UAE,NED,NED,1,Tim Pringle,4,0,13,1,3.25,11,0,0,0,0
1298136,NED v UAE,UAE,NED,NED,1,Logan van Beek,2,0,19,0,9.5,5,0,2,1,0
1298136,NED v UAE,UAE,NED,NED,1,Bas de Leede,3,0,19,3,6.33,9,2,0,2,0
1298136,NED v UAE,UAE,NED,NED,1,Paul van Meekeren,4,0,21,0,5.25,11,1,0,0,0
1298136,NED v UAE,UAE,NED,NED,1,Roelof van der Merwe,3,0,19,1,6.33,7,0,1,0,0
1298136,NED v UAE,UAE,NED,UAE,2,Junaid Siddique,4,0,24,3,6,10,2,0,1,0
1298136,NED v UAE,UAE,NED,UAE,2,Basil Hameed,1,0,7,1,7,4,0,1,0,0
1298136,NED v UAE,UAE,NED,UAE,2,Aayan Afzal Khan,3,0,15,1,5,8,1,0,0,0
1298136,NED v UAE,UAE,NED,UAE,2,Karthik Meiyappan,4,0,22,1,5.5,11,2,0,0,0
1298136,NED v UAE,UAE,NED,UAE,2,Zahoor Khan,4,0,11,1,2.75,14,0,0,0,0
1298136,NED v UAE,UAE,NED,UAE,2,Zawar Farid,2.5,0,24,0,8.47,2,2,0,0,0
1298136,NED v UAE,UAE,NED,UAE,2,Kashif Daud,1,0,5,0,5,1,0,0,0,0
1298135,NAM v SL,NAM,SL,SL,1,Maheesh Theekshana,4,0,23,1,5.75,7,0,0,2,0
1298135,NAM v SL,NAM,SL,SL,1,Dushmantha Chameera,4,0,39,1,9.75,6,3,1,2,0
1298135,NAM v SL,NAM,SL,SL,1,Pramod Madushan,4,0,37,2,9.25,6,3,1,0,0
1298135,NAM v SL,NAM,SL,SL,1,Chamika Karunaratne,4,0,36,1,9,7,3,1,1,0
1298135,NAM v SL,NAM,SL,SL,1,Wanindu Hasaranga de Silva,4,0,27,1,6.75,8,1,1,0,0
1298135,NAM v SL,NAM,SL,NAM,2,Gerhard Erasmus,1,0,8,0,8,1,1,0,0,0
1298135,NAM v SL,NAM,SL,NAM,2,David Wiese,4,0,16,2,4,13,1,0,0,0
1298135,NAM v SL,NAM,SL,NAM,2,Bernard Scholtz,4,0,18,2,4.5,10,1,0,0,0
1298135,NAM v SL,NAM,SL,NAM,2,Ben Shikongo,3,1,22,2,7.33,6,3,0,0,0
1298135,NAM v SL,NAM,SL,NAM,2,JJ Smit,3,0,16,1,5.33,7,0,0,1,0
1298135,NAM v SL,NAM,SL,NAM,2,Jan Frylinck,4,0,26,2,6.5,10,0,2,1,0
